movie_id,genre,company_name,company_country,movie_country,lang,adult,belongs_to_collection,budget,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,title,video,vote_average,vote_count
242,Crime,Paramount Pictures,US,US,English,False,The Godfather Collection,54000000,tt0099674,en,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",69.649,12/25/1990,136766062,162,Released,The Godfather Part III,False,7.4,6260
251,Fantasy,Paramount Pictures,US,US,English,False,FALSE,22000000,tt0099653,en,Ghost,"After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",62.471,7/13/1990,505000000,127,Released,Ghost,False,7.2,5587
252,Family,Wolper Pictures,US,US,Italian,False,FALSE,3000000,tt0067992,en,Willy Wonka & the Chocolate Factory,"When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",42.609,6/29/1971,4000000,99,Released,Willy Wonka & the Chocolate Factory,False,7.5,3629
253,Adventure,EON Productions,GB,GB,English,False,James Bond Collection,7000000,tt0070328,en,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,33.865,6/27/1973,126400000,121,Released,Live and Let Die,False,6.5,2057
254,Action,Universal Pictures,US,US,English,False,FALSE,207000000,tt0360717,en,King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",55.408,12/12/2005,562363449,187,Released,King Kong,False,6.9,7910
260,Thriller,Gaumont-British Picture Corporation,GB,GB,English,False,FALSE,0,tt0026029,en,The 39 Steps,"Richard Hanney has a rude awakening when a glamorous female spy falls into his bed - with a knife in her back. Having a bit of trouble explaining it all to Scotland Yard, he heads for the hills of Scotland to try to clear his name by locating the spy ring known as The 39 Steps.",35.185,6/6/1935,0,86,Released,The 39 Steps,False,7.343,951
268,Fantasy,Warner Bros. Pictures,US,US,French,False,Batman Collection,35000000,tt0096895,en,Batman,"Batman must face his most ruthless nemesis when a deformed madman calling himself ""The Joker"" seizes control of Gotham's criminal underworld.",45.311,6/21/1989,411348924,126,Released,Batman,False,7.232,7919
272,Action,Legendary Pictures,US,US,Mandarin,False,The Dark Knight Collection,150000000,tt0372784,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",65.404,6/10/2005,374218673,140,Released,Batman Begins,False,7.711,21145
275,Drama,PolyGram Filmed Entertainment,US,US,English,False,FALSE,7000000,tt0116282,en,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",39.693,3/8/1996,60611975,98,Released,Fargo,False,7.86,8147
277,Fantasy,Lakeshore Entertainment,US,GB,English,False,Underworld Collection,22000000,tt0320691,en,Underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",44.93,9/19/2003,95708457,122,Released,Underworld,False,6.832,6151
278,Drama,Castle Rock Entertainment,US,US,English,False,FALSE,25000000,tt0111161,en,The Shawshank Redemption,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",186.49,9/23/1994,28341469,142,Released,The Shawshank Redemption,False,8.709,27602
280,Thriller,Carolco Pictures,US,US,Spanish,False,The Terminator Collection,102000000,tt0103064,en,Terminator 2: Judgment Day,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",79.373,7/3/1991,520000000,137,Released,Terminator 2: Judgment Day,False,8.1,13038
285,Fantasy,Second Mate Productions,US,US,English,False,Pirates of the Caribbean Collection,300000000,tt0449088,en,Pirates of the Caribbean: At World's End,"Will Turner and Elizabeth Swann join forces with the revived Captain Barbossa to free Jack Sparrow from Davy Jones' locker. The group must navigate dangerous waters, confront many foes and, ultimately, choose sides in a battle wherein piracy itself hangs in the balance.",100.543,5/19/2007,961000000,169,Released,Pirates of the Caribbean: At World's End,False,7.3,14450
289,Drama,Warner Bros. Pictures,US,US,German,False,FALSE,878000,tt0034583,en,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",40.579,1/15/1943,10462500,102,Released,Casablanca,False,8.158,5504
296,Thriller,Valhalla Motion Pictures,US,US,English,False,The Terminator Collection,200000000,tt0181852,en,Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",52.894,7/2/2003,435000000,109,Released,Terminator 3: Rise of the Machines,False,6.2,6684
297,Romance,City Light Films,US,US,Dutch,False,FALSE,90000000,tt0119643,en,Meet Joe Black,"William Parrish, media tycoon and loving father, is about to celebrate his 65th birthday. One morning, he is contacted by the inevitable, by hallucination, as he thinks. Later, Death enters his home and his life, personified in human form as Joe Black. His intention was to take William with him, but accidentally, Joe and William's beautiful daughter Susan have already met. Joe begins to develop certain interest in life on Earth, as well as in Susan, who has no clue with whom she's flirting.",86.019,11/12/1998,142940100,178,Released,Meet Joe Black,False,7.349,5237
310,Fantasy,Shady Acres Entertainment,US,US,English,False,Almighty Collection,80000000,tt0315327,en,Bruce Almighty,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God - and the Almighty responds, endowing Bruce with all of His divine powers.",73.429,5/23/2003,484600000,101,Released,Bruce Almighty,False,6.716,10767
311,Drama,PSO,US,US,Hebrew,False,FALSE,30000000,tt0087843,en,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",52.234,5/23/1984,5500000,229,Released,Once Upon a Time in America,False,8.419,5466
319,Romance,Morgan Creek Entertainment,US,US,English,False,FALSE,12500000,tt0108399,en,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",33.617,9/9/1993,12600000,118,Released,True Romance,False,7.5,2746
322,Drama,NPV Entertainment,US,US,English,False,FALSE,25000000,tt0327056,en,Mystic River,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,34.296,10/7/2003,156800000,138,Released,Mystic River,False,7.74,6734
329,Adventure,Amblin Entertainment,US,US,English,False,Jurassic Park Collection,63000000,tt0107290,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",48.114,6/11/1993,920100000,127,Released,Jurassic Park,False,7.952,16440
335,Drama,Paramount Pictures,US,IT,English,False,FALSE,5000000,tt0064116,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",63.613,12/21/1968,5380118,166,Released,Once Upon a Time in the West,False,8.3,4402
345,Drama,Stanley Kubrick Productions,GB,GB,English,False,FALSE,65000000,tt0120663,en,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",70.116,7/16/1999,162100000,159,Released,Eyes Wide Shut,False,7.484,6274
346,Action,TOHO,JP,JP,Japanese,False,FALSE,2000000,tt0047478,ja,七人の侍,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",49.769,4/26/1954,105000000,207,Released,Seven Samurai,False,8.5,3768
348,Horror,20th Century Fox,US,US,English,False,Alien Collection,11000000,tt0078748,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",109.361,5/25/1979,104931801,117,Released,Alien,False,8.2,14975
